unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12193842,JD399164,2020-10-13 01:50:00.000000 UTC,020XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,APARTMENT,false,true,132,1,3,33,08B,1177528.0,1890620.0,2020,2020-10-20 03:42:21.000000 UTC,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
12362310,JE226102,2021-05-10 01:25:00.000000 UTC,012XX S INDIANA AVE,0460,BATTERY,SIMPLE,STREET,false,false,132,1,3,33,08B,1177858.0,1894793.0,2021,2021-05-17 03:40:21.000000 UTC,41.866634039,-87.622533152,"(41.866634039, -87.622533152)"
4063188,HL400173,2005-06-05 03:30:00.000000 UTC,019XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,false,false,132,1,3,33,08B,1177521.0,1890915.0,2005,2018-02-28 03:56:25.000000 UTC,41.856000209,-87.623887942,"(41.856000209, -87.623887942)"
13149811,JG352125,2023-07-22 10:45:00.000000 UTC,018XX S LAKE SHORE DR SB,0460,BATTERY,SIMPLE,SPORTS ARENA / STADIUM,true,false,132,1,4,33,08B,1179506.0,1891527.0,2023,2023-08-19 03:40:26.000000 UTC,41.857634338,-87.616583341,"(41.857634338, -87.616583341)"
13180204,JG387991,2023-08-18 04:17:00.000000 UTC,005XX E SOLIDARITY DR,0460,BATTERY,SIMPLE,SIDEWALK,false,false,132,1,4,33,08B,1180420.0,1894737.0,2023,2023-08-26 03:42:17.000000 UTC,41.866421776,-87.613129624,"(41.866421776, -87.613129624)"
5701755,HN508758,2007-08-04 02:50:11.000000 UTC,015XX S WABASH AVE,0460,BATTERY,SIMPLE,BARBERSHOP,true,false,132,1,3,33,08B,1177013.0,1892887.0,2007,2018-02-28 03:56:25.000000 UTC,41.861423011,-87.625692878,"(41.861423011, -87.625692878)"
5867155,HN670248,2007-10-26 03:11:52.000000 UTC,012XX S WABASH AVE,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,true,false,132,1,2,33,08B,1176963.0,1894850.0,2007,2018-02-28 03:56:25.000000 UTC,41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
13237967,JG457017,2023-10-09 03:00:00.000000 UTC,021XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,132,1,3,33,08B,1177977.0,1890072.0,2023,2023-10-17 03:42:14.000000 UTC,41.853676611,-87.622239838,"(41.853676611, -87.622239838)"
6375181,HP461225,2008-07-19 12:30:00.000000 UTC,011XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,132,1,2,32,08B,1177427.0,1895245.0,2008,2018-02-10 03:50:01.000000 UTC,41.867884137,-87.624101672,"(41.867884137, -87.624101672)"
8830894,HV503502,2012-10-04 12:05:00.000000 UTC,015XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,132,1,2,33,08B,1177914.0,1892619.0,2012,2018-02-10 03:50:01.000000 UTC,41.860667176,-87.622393663,"(41.860667176, -87.622393663)"
12582568,JF100227,2022-01-01 03:32:00.000000 UTC,021XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,false,true,132,1,3,33,08B,1178400.0,1890131.0,2022,2023-01-03 03:40:27.000000 UTC,41.853828887,-87.620685495,"(41.853828887, -87.620685495)"
8247657,HT481932,2011-09-05 01:00:00.000000 UTC,015XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,132,1,3,33,08B,1176584.0,1892788.0,2011,2018-02-10 03:50:01.000000 UTC,41.861161041,-87.627270627,"(41.861161041, -87.627270627)"
9005992,HW153383,2013-02-12 05:00:00.000000 UTC,012XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,132,1,2,33,08B,1178107.0,1894643.0,2013,2018-02-10 03:50:01.000000 UTC,41.866216769,-87.621623622,"(41.866216769, -87.621623622)"
3471039,HK539499,2004-08-05 09:15:00.000000 UTC,019XX S CLARK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,132,1,3,33,08B,1175810.0,1890818.0,2004,2021-09-07 03:41:02.000000 UTC,41.855772656,-87.630171016,"(41.855772656, -87.630171016)"
2864016,HJ523002,2003-07-27 08:44:34.000000 UTC,007XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL/MOTEL,true,true,132,1,2,32,08B,1177389.0,1897003.0,2003,2021-09-07 03:41:02.000000 UTC,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
6818562,HR227090,2009-03-21 02:20:00.000000 UTC,013XX S PLYMOUTH CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,132,1,2,33,08B,1176250.0,1894121.0,2009,2018-02-28 03:56:25.000000 UTC,41.864826411,-87.628456484,"(41.864826411, -87.628456484)"
7492093,HS293771,2010-01-01 10:45:00.000000 UTC,006XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,132,1,2,32,08B,1176895.0,1897458.0,2010,2018-02-10 03:50:01.000000 UTC,41.873968788,-87.625987769,"(41.873968788, -87.625987769)"
7016523,HR424349,2009-07-12 02:31:00.000000 UTC,011XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,132,1,2,32,08B,1176517.0,1895334.0,2009,2016-02-04 06:33:39.000000 UTC,41.868148941,-87.627439721,"(41.868148941, -87.627439721)"
12070492,JD255386,2020-06-06 06:00:00.000000 UTC,021XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,132,1,3,33,08B,1177540.0,1890161.0,2020,2021-09-07 03:41:02.000000 UTC,41.853930752,-87.623841071,"(41.853930752, -87.623841071)"
7006453,HR406219,2009-06-28 02:15:00.000000 UTC,012XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,true,132,1,2,33,08B,1176526.0,1894883.0,2009,2021-09-07 03:41:02.000000 UTC,41.866911165,-87.627420296,"(41.866911165, -87.627420296)"
4121162,HL455429,2005-07-01 03:18:45.000000 UTC,009XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,132,1,2,32,08B,1176929.0,1896154.0,2005,2018-02-28 03:56:25.000000 UTC,41.870389764,-87.625902397,"(41.870389764, -87.625902397)"
12968488,JG135337,2023-01-30 08:40:00.000000 UTC,022XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,false,true,132,1,4,33,08B,1178866.0,1889450.0,2023,2023-08-19 03:40:26.000000 UTC,41.851949553,-87.618995915,"(41.851949553, -87.618995915)"
5876565,HN679914,2007-10-31 12:40:00.000000 UTC,0000X E ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,true,true,132,1,2,32,08B,1176807.0,1895073.0,2007,2018-02-28 03:56:25.000000 UTC,41.867426192,-87.626382977,"(41.867426192, -87.626382977)"
12277718,JE122339,2021-01-24 08:00:00.000000 UTC,013XX S PRAIRIE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,false,true,132,1,3,33,04B,1178172.0,1894355.0,2021,2021-06-10 03:42:28.000000 UTC,41.865425001,-87.621393773,"(41.865425001, -87.621393773)"
13045992,JG227769,2023-04-18 07:07:00.000000 UTC,023XX S DR MARTIN LUTHER KING JR DR,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,VEHICLE NON-COMMERCIAL,true,true,132,1,4,33,04B,1178880.0,1889112.0,2023,2023-08-19 03:40:26.000000 UTC,41.85102174,-87.618954852,"(41.85102174, -87.618954852)"
2454899,HH777616,2002-11-13 07:39:57.000000 UTC,0000X E BALBO AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,CTA BUS,true,false,132,1,2,32,04A,,,2002,2015-08-17 03:03:40.000000 UTC,,,
7471601,HS272339,2010-04-23 05:05:00.000000 UTC,019XX S ARCHER AVE,051B,ASSAULT,AGGRAVATED: OTHER FIREARM,SIDEWALK,false,false,132,1,3,33,04A,1176341.0,1890924.0,2010,2018-02-10 03:50:01.000000 UTC,41.856051578,-87.628218813,"(41.856051578, -87.628218813)"
11604833,JC163064,2019-02-23 11:30:00.000000 UTC,012XX S MICHIGAN AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,COMMERCIAL / BUSINESS OFFICE,false,false,132,1,3,33,04A,1177421.0,1894800.0,2019,2019-03-02 04:09:55.000000 UTC,41.866663166,-87.624137195,"(41.866663166, -87.624137195)"
7474245,HS276421,2010-04-26 08:29:00.000000 UTC,012XX S WABASH AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,GROCERY FOOD STORE,false,false,132,1,2,33,04A,1176963.0,1894850.0,2010,2018-02-10 03:50:01.000000 UTC,41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
7420449,HS223020,2010-03-24 06:30:00.000000 UTC,017XX S STATE ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,GOVERNMENT BUILDING/PROPERTY,true,false,132,1,3,33,08A,1176607.0,1891853.0,2010,2018-02-10 03:50:01.000000 UTC,41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
3871798,HL245203,2005-03-20 08:50:00.000000 UTC,017XX S STATE ST,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,true,false,132,1,3,33,08A,1176607.0,1891853.0,2005,2018-02-10 03:50:01.000000 UTC,41.858594819,-87.627214427,"(41.858594819, -87.627214427)"
7989455,HT221249,2011-03-26 10:45:00.000000 UTC,0000X W HARRISON ST,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,132,1,2,32,08A,1175757.0,1897652.0,2011,2018-02-10 03:50:01.000000 UTC,41.874526794,-87.630160089,"(41.874526794, -87.630160089)"
11712629,JC294053,2019-06-05 11:15:00.000000 UTC,016XX S INDIANA AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,132,1,3,33,08A,1177921.0,1892372.0,2019,2019-06-30 03:41:21.000000 UTC,41.859989233,-87.622375476,"(41.859989233, -87.622375476)"
10953949,JA274442,2017-05-22 12:00:00.000000 UTC,020XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,132,1,2,33,08A,1177528.0,1890620.0,2017,2018-02-10 03:50:01.000000 UTC,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
4130546,HL465449,2005-07-06 12:30:00.000000 UTC,008XX S STATE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,132,1,2,32,08A,1176486.0,1896551.0,2005,2018-02-28 03:56:25.000000 UTC,41.871489164,-87.627516791,"(41.871489164, -87.627516791)"
4385605,HL680769,2005-10-16 11:00:00.000000 UTC,014XX S WABASH AVE,0560,ASSAULT,SIMPLE,STREET,false,false,132,1,2,33,08A,1176999.0,1893414.0,2005,2018-02-28 03:56:25.000000 UTC,41.86286945,-87.625728324,"(41.86286945, -87.625728324)"
2838067,HJ497634,2003-07-16 10:00:00.000000 UTC,015XX S STATE ST,0560,ASSAULT,SIMPLE,RESIDENCE,true,false,132,1,3,33,08A,1176584.0,1892788.0,2003,2018-02-10 03:50:01.000000 UTC,41.861161041,-87.627270627,"(41.861161041, -87.627270627)"
1370301,G078326,2001-02-07 12:15:00.000000 UTC,004XX S STATE ST,0560,ASSAULT,SIMPLE,STREET,false,false,132,1,,,08A,1176393.0,1898508.0,2001,2015-08-17 03:03:40.000000 UTC,41.876861388,-87.627799167,"(41.876861388, -87.627799167)"
2338351,HH637459,2002-09-09 06:00:00.000000 UTC,012XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,132,1,2,33,08A,1177419.0,1894900.0,2002,2018-02-28 03:56:25.000000 UTC,41.866937617,-87.624141504,"(41.866937617, -87.624141504)"
3777750,HL145524,2005-01-26 02:05:00.000000 UTC,004XX S STATE ST,0560,ASSAULT,SIMPLE,LIBRARY,true,false,132,1,2,32,08A,1176436.0,1898416.0,2005,2018-02-10 03:50:01.000000 UTC,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
12435561,JE316335,2021-07-27 04:30:00.000000 UTC,022XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,STREET,false,false,132,1,3,33,08A,1177560.0,1889522.0,2021,2021-08-03 03:40:50.000000 UTC,41.852176839,-87.623787044,"(41.852176839, -87.623787044)"
2778072,HJ424882,2003-06-11 03:00:00.000000 UTC,015XX S STATE ST,0560,ASSAULT,SIMPLE,STREET,false,false,132,1,3,33,08A,1176584.0,1892788.0,2003,2018-02-28 03:56:25.000000 UTC,41.861161041,-87.627270627,"(41.861161041, -87.627270627)"
9245397,HW390815,2013-08-02 11:30:00.000000 UTC,002XX E 16TH ST,0560,ASSAULT,SIMPLE,STREET,false,false,132,1,2,33,08A,1178021.0,1892471.0,2013,2018-02-10 03:50:01.000000 UTC,41.860258623,-87.622005397,"(41.860258623, -87.622005397)"
12200599,JD407845,2020-10-22 06:30:00.000000 UTC,012XX S INDIANA AVE,0560,ASSAULT,SIMPLE,DRIVEWAY - RESIDENTIAL,true,true,132,1,3,33,08A,1177854.0,1894918.0,2020,2020-12-17 03:40:05.000000 UTC,41.866977138,-87.622544036,"(41.866977138, -87.622544036)"
4008575,HL365381,2005-05-18 04:00:00.000000 UTC,019XX S STATE ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,132,1,3,33,08A,1176627.0,1890975.0,2005,2018-02-10 03:50:01.000000 UTC,41.856185076,-87.627167521,"(41.856185076, -87.627167521)"
5747666,HN556047,2007-08-28 07:00:00.000000 UTC,007XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,132,1,2,32,08A,1177389.0,1897003.0,2007,2018-02-10 03:50:01.000000 UTC,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
10458321,HZ197470,2016-03-22 09:45:00.000000 UTC,016XX S PRAIRIE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,132,1,2,33,08A,1178347.0,1892319.0,2016,2018-02-10 03:50:01.000000 UTC,41.859834107,-87.62081338,"(41.859834107, -87.62081338)"
5100791,HM702349,2006-11-05 08:15:00.000000 UTC,011XX S STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,true,false,132,1,2,32,08A,1176516.0,1895374.0,2006,2018-02-28 03:56:25.000000 UTC,41.868258726,-87.627442185,"(41.868258726, -87.627442185)"
6996707,HR394932,2009-06-25 05:30:00.000000 UTC,006XX S WABASH AVE,0560,ASSAULT,SIMPLE,STREET,true,false,132,1,2,32,08A,1176898.0,1897363.0,2009,2018-02-10 03:50:01.000000 UTC,41.873708034,-87.625979629,"(41.873708034, -87.625979629)"
7817140,HS627322,2010-11-22 09:50:00.000000 UTC,004XX S PLYMOUTH CT,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,132,1,2,32,08A,1176142.0,1898373.0,2010,2016-02-04 06:33:39.000000 UTC,41.876496598,-87.628724822,"(41.876496598, -87.628724822)"
12027719,JD206330,2020-04-10 04:08:00.000000 UTC,020XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,false,132,1,3,33,08A,1177528.0,1890620.0,2020,2020-04-17 03:41:11.000000 UTC,41.855190551,-87.623871195,"(41.855190551, -87.623871195)"
7777730,HS585469,2010-09-16 11:45:00.000000 UTC,007XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,false,false,132,1,2,32,08A,1177389.0,1897003.0,2010,2018-02-10 03:50:01.000000 UTC,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
13097437,JG289680,2023-06-01 10:00:00.000000 UTC,014XX S INDIANA AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,132,1,3,33,08A,1177886.0,1893687.0,2023,2023-08-19 03:40:26.000000 UTC,41.863598471,-87.622463983,"(41.863598471, -87.622463983)"
3105429,HJ837892,2003-12-25 09:00:00.000000 UTC,0000X E 8TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,132,1,2,32,08A,1176533.0,1896669.0,2003,2018-02-10 03:50:01.000000 UTC,41.871811902,-87.627340674,"(41.871811902, -87.627340674)"
3304415,HK339630,2004-05-03 08:00:00.000000 UTC,013XX S MICHIGAN AVE,0560,ASSAULT,SIMPLE,OTHER,false,true,132,1,2,33,08A,1177437.0,1894203.0,2004,2018-02-28 03:56:25.000000 UTC,41.865024598,-87.624096564,"(41.865024598, -87.624096564)"
5886023,HN688390,2007-11-03 09:45:00.000000 UTC,012XX S WABASH AVE,0560,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,132,1,2,33,08A,1176962.0,1894912.0,2007,2018-02-28 03:56:25.000000 UTC,41.866980894,-87.625818826,"(41.866980894, -87.625818826)"
5817482,HN627095,2007-10-03 06:31:00.000000 UTC,012XX S WABASH AVE,0560,ASSAULT,SIMPLE,GAS STATION,true,false,132,1,2,33,08A,1176963.0,1894862.0,2007,2018-02-28 03:56:25.000000 UTC,41.866843668,-87.625816668,"(41.866843668, -87.625816668)"
3395731,HK447679,2004-06-22 09:00:00.000000 UTC,0000X E ROOSEVELT RD,0560,ASSAULT,SIMPLE,CTA PLATFORM,false,false,132,1,2,32,08A,1176859.0,1895074.0,2004,2018-02-28 03:56:25.000000 UTC,41.867427761,-87.626192049,"(41.867427761, -87.626192049)"
13211183,JG424752,2023-09-15 04:06:00.000000 UTC,021XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,false,false,132,1,3,33,05,1177542.0,1890071.0,2023,2023-09-23 03:42:06.000000 UTC,41.853683741,-87.62383646,"(41.853683741, -87.62383646)"
6366256,HP452651,2008-07-14 08:00:00.000000 UTC,0000X E CULLERTON ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,132,1,3,33,05,1176927.0,1890714.0,2008,2018-02-28 03:56:25.000000 UTC,41.855462099,-87.626074271,"(41.855462099, -87.626074271)"
11719765,JC296794,2019-06-07 10:00:00.000000 UTC,022XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,132,1,3,33,05,1177563.0,1889438.0,2019,2019-06-30 03:41:21.000000 UTC,41.851946269,-87.623778581,"(41.851946269, -87.623778581)"
3483160,HK553548,2004-08-12 07:00:00.000000 UTC,014XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,132,1,2,33,05,1177454.0,1893511.0,2004,2018-02-28 03:56:25.000000 UTC,41.863125321,-87.624055146,"(41.863125321, -87.624055146)"
5324876,HN184453,2006-07-08 11:25:00.000000 UTC,009XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,132,1,2,32,05,1177410.0,1896158.0,2006,2018-02-28 03:56:25.000000 UTC,41.870389849,-87.62413639,"(41.870389849, -87.62413639)"
11171240,JA540393,2017-12-06 05:45:00.000000 UTC,023XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,132,1,2,33,05,1177577.0,1888887.0,2017,2018-02-10 03:50:01.000000 UTC,41.85043397,-87.623743909,"(41.85043397, -87.623743909)"
4381636,HL672710,2005-10-14 12:38:29.000000 UTC,019XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,132,1,3,33,05,1177518.0,1890999.0,2005,2018-02-28 03:56:25.000000 UTC,41.856230779,-87.623896406,"(41.856230779, -87.623896406)"
4586200,HM178300,2006-02-10 05:00:00.000000 UTC,013XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,132,1,2,33,05,1177436.0,1894247.0,2006,2018-02-28 03:56:25.000000 UTC,41.865145359,-87.624098901,"(41.865145359, -87.624098901)"
5646014,HN455171,2007-07-07 04:00:00.000000 UTC,014XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,132,1,2,33,05,1176560.0,1893692.0,2007,2018-02-10 03:50:01.000000 UTC,41.863642218,-87.627331436,"(41.863642218, -87.627331436)"
3048771,HJ760546,2003-11-15 09:15:44.000000 UTC,004XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,CTA PLATFORM,false,false,132,1,2,32,05,1176436.0,1898416.0,2003,2018-02-28 03:56:25.000000 UTC,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
1548697,G303437,2001-05-26 03:15:00.000000 UTC,0000X W CONGRESS PW,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,132,1,,,05,1176012.0,1898014.0,2001,2015-08-17 03:03:40.000000 UTC,41.875514408,-87.629212948,"(41.875514408, -87.629212948)"
4003805,HL361144,2005-05-13 02:30:00.000000 UTC,005XX S DEARBORN ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,132,1,2,32,05,1176011.0,1897871.0,2005,2018-02-28 03:56:25.000000 UTC,41.875122029,-87.629220926,"(41.875122029, -87.629220926)"
8680854,HV355893,2012-06-27 01:00:00.000000 UTC,016XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,132,1,2,33,05,1178346.0,1892373.0,2012,2016-02-04 06:33:39.000000 UTC,41.859982309,-87.620815406,"(41.859982309, -87.620815406)"
6347776,HP436856,2008-07-01 10:30:00.000000 UTC,014XX S PLYMOUTH CT,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,132,1,2,33,05,1176262.0,1893643.0,2008,2018-02-10 03:50:01.000000 UTC,41.863514478,-87.628426841,"(41.863514478, -87.628426841)"
3441133,HK509511,2004-07-20 03:00:00.000000 UTC,0000X E CONGRESS PKWY,0620,BURGLARY,UNLAWFUL ENTRY,HOTEL/MOTEL,false,false,132,1,2,32,05,1176719.0,1898079.0,2004,2018-02-28 03:56:25.000000 UTC,41.875676827,-87.626615178,"(41.875676827, -87.626615178)"
7573797,HS377369,2010-06-24 11:00:00.000000 UTC,015XX S WABASH AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,132,1,2,33,05,1177014.0,1892855.0,2010,2018-02-10 03:50:01.000000 UTC,41.861335178,-87.625690175,"(41.861335178, -87.625690175)"
4934960,HM550415,2006-08-19 06:04:00.000000 UTC,012XX S STATE ST,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,true,false,132,1,2,33,05,1176535.0,1894746.0,2006,2018-02-28 03:56:25.000000 UTC,41.866535025,-87.627391392,"(41.866535025, -87.627391392)"
3019102,HJ719704,2003-10-26 04:50:06.000000 UTC,0000X E 8TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,true,false,132,1,2,32,05,1176533.0,1896669.0,2003,2018-02-10 03:50:01.000000 UTC,41.871811902,-87.627340674,"(41.871811902, -87.627340674)"
9704313,HX354156,2014-06-27 04:00:00.000000 UTC,018XX S CALUMET AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,132,1,2,33,05,1178756.0,1891402.0,2014,2018-02-10 03:50:01.000000 UTC,41.857308478,-87.619340066,"(41.857308478, -87.619340066)"
8238474,HT472561,2011-08-29 10:00:00.000000 UTC,011XX S PLYMOUTH CT,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,132,1,2,32,05,1176219.0,1895310.0,2011,2018-02-10 03:50:01.000000 UTC,41.868089802,-87.628534449,"(41.868089802, -87.628534449)"
9743933,HX393766,2014-08-19 02:00:00.000000 UTC,021XX S INDIANA AVE,0810,THEFT,OVER $500,STREET,false,false,132,1,2,33,06,1177975.0,1890173.0,2014,2018-02-10 03:50:01.000000 UTC,41.853953807,-87.622244109,"(41.853953807, -87.622244109)"
6341555,HP430323,2008-07-02 05:00:00.000000 UTC,017XX S MICHIGAN AVE,0810,THEFT,OVER $500,STREET,false,false,132,1,2,33,06,1177496.0,1891878.0,2008,2018-02-28 03:56:25.000000 UTC,41.858643312,-87.6239505,"(41.858643312, -87.6239505)"
6291911,HP381526,2008-06-07 11:00:00.000000 UTC,007XX S STATE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,132,1,2,32,06,1176470.0,1897063.0,2008,2018-02-28 03:56:25.000000 UTC,41.872894484,-87.627560076,"(41.872894484, -87.627560076)"
7171728,HR580735,2009-10-10 08:00:00.000000 UTC,014XX S STATE ST,0810,THEFT,OVER $500,RESIDENCE,false,false,132,1,2,33,06,1176560.0,1893692.0,2009,2018-02-28 03:56:25.000000 UTC,41.863642218,-87.627331436,"(41.863642218, -87.627331436)"
7260131,HR674001,2009-11-25 05:00:00.000000 UTC,004XX S WABASH AVE,0810,THEFT,OVER $500,OTHER,false,false,132,1,2,32,06,1176872.0,1898378.0,2009,2018-02-28 03:56:25.000000 UTC,41.876493842,-87.626044379,"(41.876493842, -87.626044379)"
8008046,HT239351,2011-04-07 05:00:00.000000 UTC,005XX S STATE ST,0810,THEFT,OVER $500,LIBRARY,false,false,132,1,2,32,06,1176446.0,1897964.0,2011,2018-02-10 03:50:01.000000 UTC,41.875367424,-87.627620993,"(41.875367424, -87.627620993)"
8051337,HT282805,2011-05-04 11:00:00.000000 UTC,018XX S WABASH AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,132,1,3,33,06,1177050.0,1891447.0,2011,2018-02-10 03:50:01.000000 UTC,41.857470719,-87.625600632,"(41.857470719, -87.625600632)"
3412587,HK470853,2004-07-03 12:01:00.000000 UTC,014XX S WABASH AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,132,1,2,33,06,1176993.0,1893702.0,2004,2018-02-10 03:50:01.000000 UTC,41.863659876,-87.625741636,"(41.863659876, -87.625741636)"
10790305,HZ559006,2016-11-30 03:10:00.000000 UTC,023XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,OTHER,false,false,132,1,2,33,06,1178880.0,1889112.0,2016,2018-02-10 03:50:01.000000 UTC,41.85102174,-87.618954852,"(41.85102174, -87.618954852)"
1923657,HH104398,2002-01-03 11:48:43.000000 UTC,014XX S MICHIGAN AV,0810,THEFT,OVER $500,RESIDENCE,false,true,132,1,,,06,1177454.0,1893511.0,2002,2018-02-10 03:50:01.000000 UTC,41.863125321,-87.624055146,"(41.863125321, -87.624055146)"
1836044,G661181,2001-11-02 06:00:00.000000 UTC,001XX E 14 ST,0810,THEFT,OVER $500,STREET,false,false,132,1,,,06,1177741.0,1893839.0,2001,2015-08-17 03:03:40.000000 UTC,41.864018862,-87.622991645,"(41.864018862, -87.622991645)"
2138865,HH382400,2002-05-19 03:00:00.000000 UTC,014XX S STATE ST,0810,THEFT,OVER $500,STREET,false,false,132,1,2,33,06,1176563.0,1893581.0,2002,2018-02-28 03:56:25.000000 UTC,41.863337559,-87.627323775,"(41.863337559, -87.627323775)"
12521515,JE421224,2021-10-23 06:33:00.000000 UTC,012XX S PRAIRIE AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,132,1,3,33,06,1178108.0,1894689.0,2021,2021-10-30 03:40:07.000000 UTC,41.866342973,-87.621618551,"(41.866342973, -87.621618551)"
